Date,Speed,Voltage,PWM,Current,Power,Battery level,Total mileage,Temperature,Pitch,Roll
24.11.2021 12:24:16.535,15.98,52.64,30.78,12.82,674.84,75,2563.142,21.0,0.00,0.00
24.11.2021 12:24:16.775,16.51,52.47,31.90,12.82,674.84,75,2563.145,21.0,0.00,0.00
24.11.2021 12:24:17.047,16.51,52.47,31.90,10.15,532.57,75,2563.145,21.0,0.00,0.00
24.11.2021 12:24:17.256,16.51,52.47,31.90,10.15,532.57,75,2563.145,21.0,0.00,0.00
24.11.2021 12:24:17.556,16.51,52.47,31.11,10.15,532.57,75,2563.148,21.0,0.00,0.00
24.11.2021 12:24:17.766,16.10,52.47,31.11,8.54,448.09,75,2563.148,21.0,0.00,0.00
24.11.2021 12:24:17.975,16.10,52.47,31.11,8.54,448.09,75,2563.148,21.0,0.00,0.00
24.11.2021 12:24:18.366,16.10,53.33,28.53,8.54,448.09,75,2563.151,21.0,0.00,0.00
24.11.2021 12:24:18.576,15.01,53.33,28.53,2.67,142.39,75,2563.151,21.0,0.00,0.00
24.11.2021 12:24:18.815,15.01,53.33,28.53,2.67,142.39,75,2563.151,21.0,0.00,0.00
24.11.2021 12:24:19.084,15.44,52.84,29.62,6.26,330.78,74,2563.154,21.0,0.00,0.00
24.11.2021 12:24:19.296,15.44,52.84,29.62,6.26,330.78,74,2563.154,21.0,0.00,0.00
24.11.2021 12:24:19.504,15.44,52.84,29.62,6.26,330.78,74,2563.154,21.0,0.00,0.00
24.11.2021 12:24:19.852,15.44,52.84,29.62,6.26,330.78,74,2563.154,21.0,0.00,0.00
24.11.2021 12:24:20.147,15.44,52.84,29.62,6.26,330.78,74,2563.154,21.0,0.00,0.00
24.11.2021 12:24:20.524,15.44,52.84,29.62,6.26,330.78,74,2563.154,21.0,0.00,0.00
24.11.2021 12:24:20.764,15.44,53.20,28.76,6.26,330.78,74,2563.161,21.0,0.00,0.00
24.11.2021 12:24:20.974,15.09,53.20,28.76,4.10,218.12,74,2563.161,21.0,0.00,0.00
24.11.2021 12:24:21.273,15.09,53.20,28.76,4.10,218.12,74,2563.161,21.0,0.00,0.00
24.11.2021 12:24:21.574,15.14,53.08,28.92,5.12,271.77,74,2563.164,21.0,0.00,0.00
24.11.2021 12:24:21.783,15.14,53.08,28.92,5.12,271.77,74,2563.164,21.0,0.00,0.00
24.11.2021 12:24:22.024,15.14,53.08,28.92,5.12,271.77,74,2563.164,21.0,0.00,0.00
24.11.2021 12:24:22.461,15.21,53.27,28.95,5.12,271.77,74,2563.167,21.0,0.00,0.00
24.11.2021 12:24:22.686,15.21,53.27,28.95,4.43,235.99,74,2563.167,21.0,0.00,0.00
24.11.2021 12:24:22.926,15.21,53.27,28.95,4.43,235.99,74,2563.167,21.0,0.00,0.00
24.11.2021 12:24:23.256,15.21,53.24,28.70,5.65,300.81,74,2563.170,21.0,0.00,0.00
24.11.2021 12:24:23.465,15.07,53.24,28.70,5.65,300.81,74,2563.170,21.0,0.00,0.00
24.11.2021 12:24:23.676,15.07,53.24,28.70,5.65,300.81,74,2563.170,21.0,0.00,0.00
24.11.2021 12:24:24.006,15.11,53.37,28.70,5.65,300.81,74,2563.173,21.0,0.00,0.00
24.11.2021 12:24:24.275,15.11,53.37,28.70,5.17,275.92,74,2563.173,21.0,0.00,0.00
24.11.2021 12:24:24.576,15.11,53.37,28.70,5.17,275.92,74,2563.173,21.0,0.00,0.00
24.11.2021 12:24:24.815,15.11,53.22,28.61,5.17,275.92,74,2563.176,21.0,0.00,0.00
24.11.2021 12:24:25.086,15.02,53.22,28.61,5.00,266.10,74,2563.176,21.0,0.00,0.00
24.11.2021 12:24:25.325,15.02,53.22,28.61,5.00,266.10,74,2563.176,21.0,0.00,0.00
24.11.2021 12:24:25.565,15.02,53.26,27.01,5.00,266.10,74,2563.179,21.0,0.00,0.00
24.11.2021 12:24:25.776,14.19,53.26,27.01,4.36,232.21,74,2563.179,21.0,0.00,0.00
24.11.2021 12:24:26.016,14.19,53.26,27.01,4.36,232.21,74,2563.179,21.0,0.01,0.00
24.11.2021 12:24:26.346,14.19,53.52,25.72,4.36,232.21,74,2563.182,21.0,0.01,0.00
24.11.2021 12:24:26.675,13.58,53.52,25.72,-0.46,24.62,74,2563.182,21.0,0.01,0.00
24.11.2021 12:24:26.976,13.58,53.52,25.72,-0.46,24.62,74,2563.182,21.0,0.00,0.00
24.11.2021 12:24:27.276,13.58,53.30,24.19,1.21,64.49,74,2563.185,21.0,0.00,0.00
24.11.2021 12:24:27.545,12.72,53.30,24.19,1.21,64.49,74,2563.185,21.0,0.00,0.00
24.11.2021 12:24:27.756,12.72,53.30,24.19,1.21,64.49,74,2563.185,21.0,0.00,0.00
24.11.2021 12:24:27.966,12.72,53.45,23.92,1.21,64.49,74,2563.188,21.0,0.00,0.00
24.11.2021 12:24:28.206,12.61,53.45,23.92,0.15,8.02,74,2563.188,20.0,0.00,0.00
24.11.2021 12:24:28.475,12.61,53.45,23.92,0.15,8.02,74,2563.188,20.0,0.00,0.00
24.11.2021 12:24:28.775,12.61,53.61,21.35,0.15,32.17,74,2563.190,20.0,0.00,0.00
24.11.2021 12:24:29.047,11.29,53.61,21.35,-0.60,32.17,74,2563.190,20.0,0.00,0.00
24.11.2021 12:24:29.401,11.29,53.61,21.35,-0.60,32.17,74,2563.190,20.0,0.00,0.00
24.11.2021 12:24:29.616,11.29,53.89,19.17,-0.60,100.77,74,2563.193,20.0,0.00,0.00
24.11.2021 12:24:29.855,10.19,53.89,19.17,-1.87,100.77,74,2563.193,20.0,0.00,0.00
24.11.2021 12:24:30.065,10.19,53.89,19.17,-1.87,100.77,74,2563.193,20.0,0.00,0.00
24.11.2021 12:24:30.366,10.19,53.52,18.81,-0.75,100.77,74,2563.194,20.0,0.00,0.00
24.11.2021 12:24:30.575,9.93,53.52,18.81,-0.75,40.14,74,2563.194,20.0,0.00,0.00
24.11.2021 12:24:31.070,9.93,53.52,18.81,-0.75,40.14,74,2563.194,20.0,0.00,0.00
24.11.2021 12:24:31.294,9.93,53.68,17.41,-0.04,40.14,74,2563.197,20.0,0.00,0.00
24.11.2021 12:24:31.564,9.22,53.68,17.41,-0.04,2.15,74,2563.197,20.0,0.00,0.00
24.11.2021 12:24:31.775,9.22,53.68,17.41,-0.04,2.15,74,2563.197,20.0,0.00,0.00
24.11.2021 12:24:31.986,9.22,53.60,16.25,0.06,3.22,74,2563.198,20.0,0.00,0.00
24.11.2021 12:24:32.197,8.59,53.60,16.25,0.06,3.22,74,2563.198,20.0,0.00,0.00
24.11.2021 12:24:32.556,8.59,53.60,16.25,0.06,3.22,74,2563.198,20.0,0.00,0.00
24.11.2021 12:24:32.766,9.44,53.50,17.89,1.41,75.44,74,2563.200,20.0,0.00,0.00
24.11.2021 12:24:32.975,9.44,53.50,17.89,1.41,75.44,74,2563.200,20.0,0.00,0.00
24.11.2021 12:24:33.276,9.44,53.50,17.89,1.41,75.44,74,2563.200,20.0,0.00,0.00
24.11.2021 12:24:33.576,9.44,53.74,17.30,1.41,75.44,74,2563.202,20.0,0.00,0.00
24.11.2021 12:24:33.816,9.17,53.74,17.30,-0.35,18.81,74,2563.202,20.0,0.00,0.00
24.11.2021 12:24:34.025,9.17,53.74,17.30,-0.35,18.81,74,2563.202,20.0,0.00,0.00
24.11.2021 12:24:34.355,9.75,53.27,18.56,2.09,111.33,74,2563.204,20.0,0.00,0.00
24.11.2021 12:24:34.685,9.75,53.27,18.56,2.09,111.33,74,2563.204,20.0,0.00,0.00
24.11.2021 12:24:34.985,9.75,53.27,18.56,2.09,111.33,74,2563.204,20.0,0.00,0.00
24.11.2021 12:24:35.195,10.35,53.72,19.53,2.09,111.33,74,2563.206,20.0,0.00,0.00
24.11.2021 12:24:35.465,10.35,53.72,19.53,-0.12,6.45,74,2563.206,20.0,0.00,0.00
24.11.2021 12:24:35.676,10.35,53.72,19.53,-0.12,6.45,74,2563.206,20.0,0.00,0.00
24.11.2021 12:24:35.976,10.35,53.95,17.76,-0.12,87.40,74,2563.208,20.0,0.00,0.00
24.11.2021 12:24:36.274,9.45,53.95,17.76,-1.62,87.40,74,2563.208,20.0,0.00,0.00
24.11.2021 12:24:36.575,9.45,53.95,17.76,-1.62,87.40,74,2563.208,20.0,0.00,0.00
24.11.2021 12:24:36.845,9.45,54.14,12.81,-1.62,145.10,74,2563.209,20.0,0.00,0.00
24.11.2021 12:24:37.084,6.84,54.14,12.81,-2.68,145.10,74,2563.209,20.0,0.00,0.00
24.11.2021 12:24:37.355,6.84,54.14,12.81,-2.68,145.10,74,2563.209,20.0,0.00,0.00
24.11.2021 12:24:37.625,6.84,53.93,11.37,-1.23,145.10,74,2563.211,20.0,0.00,0.00
24.11.2021 12:24:37.836,6.05,53.93,11.37,-1.23,66.33,74,2563.211,20.0,0.00,0.00
24.11.2021 12:24:38.104,6.05,53.93,11.37,-1.23,66.33,74,2563.211,20.0,0.00,0.00
24.11.2021 12:24:38.374,6.05,53.86,6.08,-0.76,66.33,74,2563.211,20.0,0.00,0.00
24.11.2021 12:24:38.584,3.23,53.86,6.08,-0.76,40.93,74,2563.211,20.0,0.00,0.00
24.11.2021 12:24:38.993,3.23,53.86,6.08,-0.76,40.93,74,2563.211,20.0,0.00,0.00
24.11.2021 12:24:39.274,3.23,53.75,3.32,-0.33,40.93,74,2563.212,21.0,0.00,0.00
24.11.2021 12:24:39.515,1.76,53.75,3.32,-0.33,17.74,74,2563.212,21.0,0.00,0.00
24.11.2021 12:24:39.755,1.76,53.75,3.32,-0.33,17.74,74,2563.212,21.0,0.00,0.00
24.11.2021 12:24:39.966,1.76,53.69,1.36,0.03,17.74,74,2563.212,21.0,0.00,0.00
24.11.2021 12:24:40.279,0.72,53.69,1.36,0.03,1.61,74,2563.212,21.0,0.00,0.00
24.11.2021 12:24:40.536,0.72,53.69,1.36,0.03,1.61,74,2563.212,21.0,0.00,0.00
24.11.2021 12:24:40.775,0.72,53.66,0.47,0.21,11.27,74,2563.212,21.0,0.00,0.00
24.11.2021 12:24:40.985,0.25,53.66,0.47,0.21,11.27,74,2563.212,21.0,0.00,0.00
24.11.2021 12:24:41.287,0.25,53.66,0.47,0.21,11.27,74,2563.212,21.0,0.00,0.00
24.11.2021 12:24:41.553,0.25,53.68,0.47,0.21,11.27,74,2563.212,21.0,0.00,0.00
24.11.2021 12:24:41.769,0.25,53.68,0.47,0.16,8.59,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:41.975,0.25,53.68,0.47,0.16,8.59,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:42.255,0.25,53.68,0.47,0.16,8.59,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:42.464,0.25,53.66,0.00,0.29,15.56,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:42.725,0.00,53.66,0.00,0.29,15.56,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:42.936,0.00,53.66,0.00,0.29,15.56,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:43.265,0.30,53.67,0.57,0.29,15.56,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:43.476,0.30,53.67,0.57,0.20,10.73,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:43.745,0.30,53.67,0.57,0.20,10.73,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:43.956,0.30,53.65,0.45,0.33,17.70,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:44.254,0.24,53.65,0.45,0.33,17.70,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:44.464,0.24,53.65,0.45,0.33,17.70,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:44.764,0.77,53.64,1.46,0.33,17.70,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:44.976,0.77,53.64,1.46,0.29,15.56,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:45.275,0.77,53.64,1.46,0.29,15.56,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:45.575,0.77,53.70,0.36,0.29,15.56,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:45.815,0.19,53.70,0.36,0.19,10.20,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:46.025,0.19,53.70,0.36,0.19,10.20,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:46.356,0.27,53.66,0.51,0.32,17.17,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:46.656,0.27,53.66,0.51,0.32,17.17,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:46.996,0.27,53.66,0.51,0.32,17.17,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:47.316,0.27,53.67,0.00,0.36,19.32,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:47.555,0.00,53.67,0.00,0.36,19.32,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:47.765,0.00,53.67,0.00,0.36,19.32,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:48.063,0.30,53.67,0.57,0.36,19.32,74,2563.212,21.0,0.00,0.00
24.11.2021 12:24:48.275,0.30,53.67,0.57,0.31,16.64,74,2563.212,21.0,0.00,0.00
24.11.2021 12:24:48.574,0.30,53.67,0.57,0.31,16.64,74,2563.212,21.0,0.00,0.00
24.11.2021 12:24:48.784,0.30,53.71,0.00,0.31,16.64,74,2563.212,21.0,0.00,0.00
24.11.2021 12:24:49.056,0.00,53.71,0.00,0.15,8.06,74,2563.212,21.0,0.00,0.00
24.11.2021 12:24:49.355,0.00,53.71,0.00,0.15,8.06,74,2563.212,21.0,0.00,0.00
24.11.2021 12:24:49.656,0.26,53.72,0.49,0.15,8.06,74,2563.212,21.0,0.00,0.00
24.11.2021 12:24:49.924,0.26,53.72,0.49,0.10,5.37,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:50.256,0.55,53.69,1.04,0.44,23.62,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:50.495,0.55,53.69,1.04,0.44,23.62,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:50.835,0.55,53.69,1.04,0.44,23.62,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:51.094,1.90,53.70,3.59,0.59,31.68,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:51.334,1.90,53.70,3.59,0.59,31.68,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:51.574,1.90,53.70,3.59,0.59,31.68,74,2563.212,20.0,0.00,0.00
24.11.2021 12:24:51.846,6.29,53.34,11.95,5.35,285.37,74,2563.213,20.0,0.00,0.00
24.11.2021 12:24:52.085,6.29,53.34,11.95,5.35,285.37,74,2563.213,20.0,0.00,0.00
24.11.2021 12:24:52.295,6.29,53.34,11.95,5.35,285.37,74,2563.213,20.0,0.00,0.00
24.11.2021 12:24:52.505,6.29,53.34,11.95,5.35,285.37,74,2563.213,20.0,0.00,0.00
24.11.2021 12:24:52.714,7.79,53.00,14.90,6.61,350.33,74,2563.214,21.0,0.00,0.00
24.11.2021 12:24:52.985,7.79,53.00,14.90,6.61,350.33,74,2563.214,21.0,0.00,0.00
24.11.2021 12:24:53.465,7.79,53.00,14.90,6.61,350.33,74,2563.214,21.0,0.00,0.00
24.11.2021 12:24:53.705,7.79,53.00,14.90,6.61,350.33,74,2563.214,21.0,0.00,0.00
24.11.2021 12:24:53.975,7.79,53.00,14.90,6.61,350.33,74,2563.214,21.0,0.00,0.00
24.11.2021 12:24:54.245,9.49,52.71,18.25,7.20,379.51,74,2563.218,21.0,0.00,0.00
24.11.2021 12:24:54.455,9.49,52.71,18.25,7.20,379.51,74,2563.218,21.0,0.00,0.00
24.11.2021 12:24:54.785,9.49,52.71,18.25,7.20,379.51,74,2563.218,21.0,0.00,0.00
24.11.2021 12:24:55.084,9.49,53.62,15.11,7.20,379.51,74,2563.219,21.0,0.00,0.00
24.11.2021 12:24:55.384,7.99,53.62,15.11,1.70,91.15,74,2563.219,21.0,0.00,0.00
24.11.2021 12:24:55.625,7.99,53.62,15.11,1.70,91.15,74,2563.219,21.0,0.00,0.00
24.11.2021 12:24:55.983,7.99,53.54,14.01,1.70,91.15,74,2563.221,21.0,0.00,0.00
24.11.2021 12:24:56.285,7.40,53.54,14.01,1.49,79.77,74,2563.221,21.0,0.00,0.00
24.11.2021 12:24:56.704,7.40,53.54,14.01,1.49,79.77,74,2563.221,21.0,0.00,0.00
24.11.2021 12:24:56.914,7.40,53.54,14.01,1.49,79.77,74,2563.221,21.0,0.00,0.00
24.11.2021 12:24:57.154,7.40,53.54,14.01,1.49,79.77,74,2563.221,21.0,0.00,0.00
24.11.2021 12:24:57.484,7.40,53.54,14.01,1.49,79.77,74,2563.221,21.0,0.00,0.00
24.11.2021 12:24:57.784,7.40,53.54,14.01,1.49,79.77,74,2563.221,21.0,0.00,0.00
24.11.2021 12:24:57.994,7.40,53.54,14.01,1.49,79.77,74,2563.221,21.0,0.00,0.00
24.11.2021 12:24:58.294,7.40,53.22,9.62,3.22,171.37,74,2563.225,21.0,0.00,0.00
24.11.2021 12:24:58.564,5.05,53.22,9.62,3.22,171.37,74,2563.225,21.0,0.00,0.00
24.11.2021 12:24:58.774,5.05,53.22,9.62,3.22,171.37,74,2563.225,21.0,0.00,0.00
24.11.2021 12:24:59.105,5.05,53.64,6.01,3.22,171.37,74,2563.226,21.0,0.00,0.00
24.11.2021 12:24:59.316,3.18,53.64,6.01,0.21,11.26,74,2563.226,21.0,0.00,0.00
24.11.2021 12:24:59.563,3.18,53.64,6.01,0.21,11.26,74,2563.226,21.0,0.00,0.00
24.11.2021 12:24:59.825,3.44,53.43,6.53,1.83,97.78,74,2563.226,21.0,0.00,0.00
24.11.2021 12:25:00.154,3.44,53.43,6.53,1.83,97.78,74,2563.226,21.0,0.00,0.00
24.11.2021 12:25:00.365,3.44,53.43,6.53,1.83,97.78,74,2563.226,21.0,0.00,0.00
24.11.2021 12:25:00.575,3.44,53.43,6.53,1.83,97.78,74,2563.226,21.0,0.00,0.00
24.11.2021 12:25:00.784,3.44,53.53,5.74,1.83,97.78,74,2563.226,21.0,0.00,0.00
24.11.2021 12:25:00.995,3.03,53.53,5.74,1.20,64.24,74,2563.226,21.0,0.00,0.00
24.11.2021 12:25:01.205,3.03,53.53,5.74,1.20,64.24,74,2563.226,21.0,0.00,0.00
24.11.2021 12:25:01.444,3.03,53.53,5.74,1.20,64.24,74,2563.226,21.0,0.00,0.00
24.11.2021 12:25:01.655,3.03,53.53,5.74,1.20,64.24,74,2563.226,21.0,0.00,0.00
24.11.2021 12:25:01.924,3.03,53.53,5.74,1.20,64.24,74,2563.226,21.0,0.00,0.00
24.11.2021 12:25:02.255,3.79,53.46,7.19,1.43,76.45,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:02.524,3.79,53.46,7.19,1.43,76.45,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:02.795,3.79,53.46,7.19,1.43,76.45,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:03.065,3.79,53.62,2.17,1.43,76.45,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:03.306,1.15,53.62,2.17,0.43,23.06,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:03.574,1.15,53.62,2.17,0.43,23.06,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:03.815,1.15,53.69,0.47,0.43,23.06,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:04.025,0.25,53.69,0.47,0.18,9.66,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:04.265,0.25,53.69,0.47,0.18,9.66,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:04.565,0.25,53.69,0.47,0.18,9.66,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:04.774,1.00,53.64,1.89,0.39,20.92,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:05.015,1.00,53.64,1.89,0.39,20.92,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:05.224,1.00,53.64,1.89,0.39,20.92,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:05.495,1.00,53.67,0.57,0.39,20.92,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:05.795,0.30,53.67,0.57,0.30,16.10,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:06.005,0.30,53.67,0.57,0.30,16.10,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:06.275,0.30,53.69,0.47,0.30,16.10,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:06.484,0.25,53.69,0.47,0.13,6.98,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:06.695,0.25,53.69,0.47,0.13,6.98,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:06.935,0.25,53.69,0.47,0.13,6.98,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:07.144,0.25,53.70,0.23,0.13,6.98,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:07.355,0.12,53.70,0.23,0.10,5.37,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:07.624,0.12,53.70,0.23,0.10,5.37,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:07.925,0.12,53.70,0.00,0.10,5.37,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:08.225,0.00,53.70,0.00,0.10,5.37,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:08.495,0.00,53.70,0.00,0.10,5.37,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:08.736,0.27,53.70,0.51,0.10,5.37,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:08.943,0.27,53.70,0.51,0.10,5.37,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:09.155,0.27,53.70,0.51,0.10,5.37,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:09.395,0.32,53.70,0.60,0.10,5.37,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:09.656,0.32,53.70,0.60,0.10,5.37,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:09.965,0.32,53.70,0.60,0.10,5.37,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:10.204,0.65,53.71,1.23,0.12,6.45,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:10.415,0.65,53.71,1.23,0.12,6.45,74,2563.227,21.0,0.00,0.00
24.11.2021 12:25:10.625,0.65,53.71,1.23,0.12,6.45,74,2563.227,21.0,0.00,0.00
